sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
k141_320505	deepbgc	0.1.0	deepbgc	k141_320505_219-1086.1	219	1086	867	1	1	1	0.61857	antibacterial	0.82	0.12	0.17	0.25		0.11	0.05	0.09	0.30	0.17	0.03	0.30	k141_320505_k141_320505_1	PF00355	PF00355
k141_209434	deepbgc	0.1.0	deepbgc	k141_209434_220-1007.1	220	1007	787	2	4	3	0.73315	antibacterial	0.70	0.21	0.20	0.21	Polyketide	0.00	0.12	0.05	0.56	0.07	0.27	0.09	k141_209434_k141_209434_1;k141_209434_k141_209434_2	PF01370;PF03720;PF04321	PF03720;PF04321;PF01370;PF16363
k141_245458	deepbgc	0.1.0	deepbgc	k141_245458_367-1066.1	367	1066	699	1	1	1	0.63857	antibacterial	0.86	0.06	0.17	0.26		0.00	0.06	0.05	0.29	0.17	0.23	0.25	k141_245458_k141_245458_1	PF02397	PF02397
k141_97753	deepbgc	0.1.0	deepbgc	k141_97753_87-552.1	87	552	465	1	1	0	0.50672	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.02	0.31	k141_97753_k141_97753_1		PF02738
k141_172349	deepbgc	0.1.0	deepbgc	k141_172349_1-1533.1	1	1533	1532	2	5	2	0.56644	antibacterial	0.81	0.01	0.18	0.07		0.01	0.01	0.02	0.06	0.41	0.00	0.49	k141_172349_k141_172349_1;k141_172349_k141_172349_2	PF08659;PF00106	PF13360;PF01011;PF00106;PF08659;PF13561
k141_392313	deepbgc	0.1.0	deepbgc	k141_392313_57-1391.1	57	1391	1334	2	2	0	0.61983	antibacterial	0.90	0.01	0.04	0.09	Terpene	0.09	0.05	0.03	0.10	0.08	0.00	0.67	k141_392313_k141_392313_1;k141_392313_k141_392313_2		PF01040;PF13378
k141_392316	deepbgc	0.1.0	deepbgc	k141_392316_243-1086.1	243	1086	843	1	1	0	0.55353	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_392316_k141_392316_2		PF00821
k141_430593	deepbgc	0.1.0	deepbgc	k141_430593_3-1481.1	3	1481	1478	2	2	0	0.62626	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_430593_k141_430593_1;k141_430593_k141_430593_2		PF01909;PF01909
k141_245470	deepbgc	0.1.0	deepbgc	k141_245470_184-1237.1	184	1237	1053	1	4	1	0.59018	antibacterial	0.51	0.16	0.31	0.12		0.01	0.01	0.45	0.34	0.04	0.07	0.15	k141_245470_k141_245470_1	PF01266	PF01946;PF01266;PF07992;PF13450
k141_135561	deepbgc	0.1.0	deepbgc	k141_135561_473-1010.1	473	1010	537	1	1	0	0.58793	antibacterial	0.87	0.06	0.18	0.25		0.00	0.08	0.19	0.26	0.21	0.03	0.26	k141_135561_k141_135561_2		PF02958
k141_209452	deepbgc	0.1.0	deepbgc	k141_209452_264-1075.1	264	1075	811	2	2	1	0.81898	antibacterial	0.71	0.04	0.28	0.20		0.00	0.31	0.14	0.38	0.15	0.01	0.16	k141_209452_k141_209452_2;k141_209452_k141_209452_3	PF00109	PF08695;PF00109
k141_280488	deepbgc	0.1.0	deepbgc	k141_280488_2-719.1	2	719	717	1	1	0	0.68616	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_280488_k141_280488_1		PF02538
k141_209453	deepbgc	0.1.0	deepbgc	k141_209453_266-626.1	266	626	360	1	1	0	0.51021	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.12	0.31	0.21	0.03	0.30	k141_209453_k141_209453_1		PF00528
k141_172363	deepbgc	0.1.0	deepbgc	k141_172363_2-1577.1	2	1577	1575	1	4	0	0.54708	antibacterial	0.87	0.06	0.17	0.26		0.01	0.09	0.07	0.35	0.19	0.03	0.32	k141_172363_k141_172363_1		PF01839;PF13360;PF13570;PF01011
k141_320532	deepbgc	0.1.0	deepbgc	k141_320532_1-1659.1	1	1659	1658	2	2	0	0.53636	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.32	0.22	0.03	0.32	k141_320532_k141_320532_1;k141_320532_k141_320532_2		PF09428;PF00873
k141_57117	deepbgc	0.1.0	deepbgc	k141_57117_315-3174.1	315	3174	2859	2	4	0	0.54517	antibacterial	0.75	0.04	0.24	0.20		0.02	0.45	0.09	0.42	0.13	0.03	0.14	k141_57117_k141_57117_2;k141_57117_k141_57117_3		PF01842;PF00389;PF02826;PF00266
k141_57121	deepbgc	0.1.0	deepbgc	k141_57121_149-2050.1	149	2050	1901	2	9	2	0.78215		0.41	0.22	0.31	0.20		0.05	0.02	0.23	0.35	0.05	0.07	0.28	k141_57121_k141_57121_1;k141_57121_k141_57121_2	PF01266;PF00171	PF05199;PF00732;PF00890;PF01266;PF05834;PF07992;PF13450;PF01946;PF00171
k141_23882	deepbgc	0.1.0	deepbgc	k141_23882_0-1173.1	0	1173	1173	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_23882_k141_23882_1		PF13976
k141_280526	deepbgc	0.1.0	deepbgc	k141_280526_1-1567.1	1	1567	1566	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_280526_k141_280526_1		PF07727
k141_320564	deepbgc	0.1.0	deepbgc	k141_320564_0-774.1	0	774	774	1	1	0	0.55292	antibacterial	0.87	0.06	0.17	0.26	Saccharide-Terpene	0.00	0.02	0.03	0.13	0.08	0.66	0.76	k141_320564_k141_320564_1		PF00487
k141_135610	deepbgc	0.1.0	deepbgc	k141_135610_614-1007.1	614	1007	393	1	1	0	0.53005	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_135610_k141_135610_3		PF07876
k141_209510	deepbgc	0.1.0	deepbgc	k141_209510_286-5214.1	286	5214	4928	4	4	1	0.60876	antibacterial	0.78	0.03	0.23	0.13		0.00	0.22	0.25	0.31	0.10	0.01	0.11	k141_209510_k141_209510_2;k141_209510_k141_209510_3;k141_209510_k141_209510_4;k141_209510_k141_209510_5	PF00501	PF06532;PF00753;PF16123;PF00501
k141_392394	deepbgc	0.1.0	deepbgc	k141_392394_264-768.1	264	768	504	1	1	0	0.53936	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_392394_k141_392394_2		PF13516
k141_245534	deepbgc	0.1.0	deepbgc	k141_245534_40-663.1	40	663	623	2	3	0	0.83601	antibacterial	0.87	0.06	0.17	0.26		0.01	0.09	0.06	0.38	0.17	0.03	0.32	k141_245534_k141_245534_1;k141_245534_k141_245534_2		PF13517;PF01839;PF13517
k141_172433	deepbgc	0.1.0	deepbgc	k141_172433_283-1045.1	283	1045	762	1	1	0	0.57097	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_172433_k141_172433_2		PF00421
k141_23917	deepbgc	0.1.0	deepbgc	k141_23917_508-1570.1	508	1570	1062	1	2	0	0.51852	antibacterial	0.87	0.06	0.17	0.26		0.00	0.07	0.06	0.26	0.15	0.29	0.23	k141_23917_k141_23917_2		PF01697;PF13704
k141_209524	deepbgc	0.1.0	deepbgc	k141_209524_399-1113.1	399	1113	714	1	1	0	0.51234	antibacterial	0.86	0.07	0.17	0.26		0.00	0.09	0.07	0.32	0.22	0.03	0.32	k141_209524_k141_209524_1		PF13646
k141_245546	deepbgc	0.1.0	deepbgc	k141_245546_237-1329.1	237	1329	1092	1	1	0	0.50682	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_245546_k141_245546_1		PF01619
k141_392411	deepbgc	0.1.0	deepbgc	k141_392411_2-1087.1	2	1087	1085	3	3	0	0.60031	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_392411_k141_392411_1;k141_392411_k141_392411_2;k141_392411_k141_392411_3		PF00829;PF01016;PF03551
k141_57165	deepbgc	0.1.0	deepbgc	k141_57165_74-1822.1	74	1822	1748	2	3	0	0.53378	antibacterial	0.84	0.07	0.13	0.29		0.02	0.07	0.07	0.27	0.30	0.03	0.30	k141_57165_k141_57165_1;k141_57165_k141_57165_2		PF16576;PF13437;PF00873
k141_172450	deepbgc	0.1.0	deepbgc	k141_172450_85-3359.1	85	3359	3274	3	4	0	0.63189	antibacterial	0.81	0.07	0.13	0.30		0.02	0.10	0.07	0.25	0.30	0.03	0.28	k141_172450_k141_172450_1;k141_172450_k141_172450_2;k141_172450_k141_172450_3		PF02321;PF16576;PF13437;PF00873
k141_23931	deepbgc	0.1.0	deepbgc	k141_23931_575-1019.1	575	1019	444	1	1	0	0.50288	antibacterial	0.83	0.06	0.21	0.25		0.00	0.09	0.09	0.32	0.22	0.03	0.31	k141_23931_k141_23931_2		PF02540
k141_392416	deepbgc	0.1.0	deepbgc	k141_392416_418-1048.1	418	1048	630	1	1	0	0.68745	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_392416_k141_392416_1		PF14252
k141_97880	deepbgc	0.1.0	deepbgc	k141_97880_130-1303.1	130	1303	1173	1	1	0	0.78328	antibacterial	0.86	0.06	0.17	0.24		0.00	0.09	0.08	0.34	0.20	0.03	0.32	k141_97880_k141_97880_1		PF05721
k141_57173	deepbgc	0.1.0	deepbgc	k141_57173_1813-2731.1	1813	2731	918	1	2	1	0.57751	antibacterial	0.78	0.03	0.21	0.14		0.00	0.22	0.24	0.32	0.10	0.01	0.11	k141_57173_k141_57173_3	PF00501	PF16177;PF00501
k141_245572	deepbgc	0.1.0	deepbgc	k141_245572_4-1009.1	4	1009	1005	1	3	0	0.68967	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.22	0.03	0.31	k141_245572_k141_245572_1		PF00652;PF00030;PF03995
k141_57174	deepbgc	0.1.0	deepbgc	k141_57174_1-1595.1	1	1595	1594	3	3	1	0.79428	antibacterial	0.91	0.01	0.05	0.07	Polyketide	0.00	0.25	0.22	0.52	0.00	0.00	0.01	k141_57174_k141_57174_1;k141_57174_k141_57174_2;k141_57174_k141_57174_3	PF00501	PF00501;PF13193;PF02515
k141_320641	deepbgc	0.1.0	deepbgc	k141_320641_603-1484.1	603	1484	881	2	3	0	0.70694		0.42	0.03	0.30	0.14		0.00	0.09	0.07	0.31	0.27	0.03	0.29	k141_320641_k141_320641_3;k141_320641_k141_320641_4		PF00069;PF00069;PF07714
k141_430724	deepbgc	0.1.0	deepbgc	k141_430724_93-564.1	93	564	471	1	1	0	0.50272	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_430724_k141_430724_1		PF09055
k141_23944	deepbgc	0.1.0	deepbgc	k141_23944_71-293.1	71	293	222	1	1	0	0.51524	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_23944_k141_23944_1		PF01031
k141_209571	deepbgc	0.1.0	deepbgc	k141_209571_2-1277.1	2	1277	1275	2	3	0	0.65139	antibacterial	0.59	0.03	0.10	0.18		0.00	0.05	0.37	0.21	0.17	0.02	0.21	k141_209571_k141_209571_1;k141_209571_k141_209571_2		PF00440;PF13022;PF07386
k141_172482	deepbgc	0.1.0	deepbgc	k141_172482_22-2159.1	22	2159	2137	3	2	0	0.52219	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_172482_k141_172482_1;k141_172482_k141_172482_2;k141_172482_k141_172482_3		PF02405;PF09970
k141_392464	deepbgc	0.1.0	deepbgc	k141_392464_1-2030.1	1	2030	2029	2	2	0	0.59706	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.32	0.21	0.04	0.31	k141_392464_k141_392464_1;k141_392464_k141_392464_2		PF06439;PF01566
k141_135722	deepbgc	0.1.0	deepbgc	k141_135722_238-2453.1	238	2453	2215	2	14	8	0.75367		0.42	0.12	0.44	0.20		0.05	0.24	0.20	0.41	0.00	0.17	0.01	k141_135722_k141_135722_2;k141_135722_k141_135722_3	PF00106;PF02719;PF08240;PF08659;PF07993;PF04321;PF00107;PF01370	PF08240;PF16912;PF01262;PF00107;PF04321;PF01370;PF02719;PF00106;PF16363;PF08659;PF03435;PF07993;PF01073;PF13460
k141_209600	deepbgc	0.1.0	deepbgc	k141_209600_0-1119.1	0	1119	1119	1	1	0	0.60238	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_209600_k141_209600_1		PF01208
k141_430772	deepbgc	0.1.0	deepbgc	k141_430772_61-2371.1	61	2371	2310	1	4	0	0.51232	antibacterial	0.84	0.09	0.18	0.26		0.04	0.08	0.09	0.29	0.21	0.03	0.31	k141_430772_k141_430772_2		PF01493;PF01645;PF01070;PF04898
k141_430780	deepbgc	0.1.0	deepbgc	k141_430780_0-1528.1	0	1528	1528	2	4	0	0.61172	antibacterial	0.85	0.09	0.16	0.25		0.00	0.09	0.12	0.29	0.23	0.03	0.30	k141_430780_k141_430780_1;k141_430780_k141_430780_2		PF07660;PF13601;PF04458;PF03551
k141_57218	deepbgc	0.1.0	deepbgc	k141_57218_307-1117.1	307	1117	810	1	1	1	0.67655	antibacterial	0.77	0.14	0.20	0.20		0.04	0.08	0.17	0.27	0.17	0.02	0.29	k141_57218_k141_57218_2	PF08242	PF08242
k141_430787	deepbgc	0.1.0	deepbgc	k141_430787_2-1181.1	2	1181	1179	1	2	0	0.57398		0.42	0.03	0.30	0.14		0.00	0.09	0.07	0.31	0.27	0.03	0.29	k141_430787_k141_430787_1		PF00069;PF07714
k141_209621	deepbgc	0.1.0	deepbgc	k141_209621_361-1891.1	361	1891	1530	1	1	0	0.55033	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_209621_k141_209621_2		PF08811
k141_280671	deepbgc	0.1.0	deepbgc	k141_280671_85-2755.1	85	2755	2670	3	10	2	0.68597		0.45	0.36	0.17	0.07		0.01	0.04	0.21	0.09	0.20	0.00	0.46	k141_280671_k141_280671_1;k141_280671_k141_280671_2;k141_280671_k141_280671_3	PF08242;PF08241	PF01916;PF03372;PF13489;PF13847;PF06080;PF08241;PF08242;PF13649;PF10294;PF05175
k141_172540	deepbgc	0.1.0	deepbgc	k141_172540_671-1022.1	671	1022	351	1	1	1	0.59048	antibacterial	0.90	0.07	0.15	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_172540_k141_172540_3	PF03992	PF03992
k141_392512	deepbgc	0.1.0	deepbgc	k141_392512_0-1439.1	0	1439	1439	2	5	2	0.69922	antibacterial	0.58	0.10	0.25	0.24	Saccharide	0.00	0.09	0.05	0.29	0.04	0.51	0.05	k141_392512_k141_392512_1;k141_392512_k141_392512_2	PF00534;PF01370	PF01370;PF16363;PF01073;PF00534;PF13692
k141_172556	deepbgc	0.1.0	deepbgc	k141_172556_2-2397.1	2	2397	2395	3	7	2	0.69878		0.21	0.10	0.49	0.11		0.04	0.48	0.42	0.07	0.00	0.04	0.00	k141_172556_k141_172556_1;k141_172556_k141_172556_2;k141_172556_k141_172556_3	PF00155;PF00561	PF02423;PF00155;PF01212;PF01053;PF00266;PF12897;PF00561
k141_97987	deepbgc	0.1.0	deepbgc	k141_97987_1-1197.1	1	1197	1196	2	3	0	0.53414	antibacterial	0.74	0.05	0.14	0.36		0.00	0.10	0.07	0.33	0.21	0.02	0.31	k141_97987_k141_97987_1;k141_97987_k141_97987_2		PF02586;PF09852;PF13231
k141_57251	deepbgc	0.1.0	deepbgc	k141_57251_170-3595.1	170	3595	3425	4	4	0	0.59247	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_57251_k141_57251_2;k141_57251_k141_57251_3;k141_57251_k141_57251_4;k141_57251_k141_57251_5		PF11137;PF00510;PF04442;PF00115
k141_430819	deepbgc	0.1.0	deepbgc	k141_430819_1529-2351.1	1529	2351	822	1	1	0	0.66713	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_430819_k141_430819_2		PF01477
k141_354731	deepbgc	0.1.0	deepbgc	k141_354731_174-1505.1	174	1505	1331	2	4	1	0.58259	antibacterial	0.69	0.05	0.11	0.36	NRP	0.00	0.54	0.11	0.20	0.07	0.02	0.07	k141_354731_k141_354731_1;k141_354731_k141_354731_2	PF00561	PF00561;PF12146;PF12697;PF16884
k141_280717	deepbgc	0.1.0	deepbgc	k141_280717_636-1524.1	636	1524	888	1	1	0	0.59208	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_280717_k141_280717_2		PF02574
k141_320753	deepbgc	0.1.0	deepbgc	k141_320753_1-1424.1	1	1424	1423	2	2	0	0.55739	antibacterial	0.88	0.06	0.19	0.25		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_320753_k141_320753_1;k141_320753_k141_320753_2		PF13483;PF01124
k141_430827	deepbgc	0.1.0	deepbgc	k141_430827_96-1056.1	96	1056	960	1	1	0	0.56984	antibacterial	0.86	0.08	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_430827_k141_430827_2		PF00795
k141_392565	deepbgc	0.1.0	deepbgc	k141_392565_16-1273.1	16	1273	1257	1	5	1	0.54614	antibacterial	0.80	0.05	0.20	0.23	Saccharide	0.00	0.07	0.05	0.15	0.09	0.54	0.13	k141_392565_k141_392565_1	PF00535	PF13641;PF00535;PF13506;PF13632;PF03552
k141_354749	deepbgc	0.1.0	deepbgc	k141_354749_2-1107.1	2	1107	1105	2	2	0	0.76808	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_354749_k141_354749_1;k141_354749_k141_354749_2		PF13936;PF02720
k141_209701	deepbgc	0.1.0	deepbgc	k141_209701_167-1199.1	167	1199	1032	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.03	0.32	k141_209701_k141_209701_1		PF13966
k141_24074	deepbgc	0.1.0	deepbgc	k141_24074_108-1296.1	108	1296	1188	1	1	0	0.61821	antibacterial	0.87	0.07	0.17	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_24074_k141_24074_1		PF07995
k141_209707	deepbgc	0.1.0	deepbgc	k141_209707_0-999.1	0	999	999	1	1	0	0.50891	antibacterial	0.87	0.06	0.16	0.26		0.00	0.08	0.08	0.27	0.29	0.03	0.29	k141_209707_k141_209707_1		PF07715
k141_354750	deepbgc	0.1.0	deepbgc	k141_354750_0-225.1	0	225	225	1	1	0	0.54337	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_354750_k141_354750_1		PF01008
k141_430858	deepbgc	0.1.0	deepbgc	k141_430858_9-1734.1	9	1734	1725	1	3	1	0.50323	antibacterial	0.80	0.11	0.16	0.28		0.00	0.12	0.12	0.34	0.20	0.03	0.28	k141_430858_k141_430858_1	PF01488	PF13761;PF03435;PF01488
k141_98048	deepbgc	0.1.0	deepbgc	k141_98048_649-1000.1	649	1000	351	1	1	0	0.69347	antibacterial	0.87	0.06	0.17	0.26		0.00	0.10	0.07	0.32	0.20	0.03	0.34	k141_98048_k141_98048_2		PF05893
k141_57297	deepbgc	0.1.0	deepbgc	k141_57297_2-1984.1	2	1984	1982	2	3	0	0.80471	antibacterial	0.87	0.06	0.17	0.26		0.01	0.09	0.06	0.38	0.17	0.03	0.32	k141_57297_k141_57297_1;k141_57297_k141_57297_2		PF12708;PF01839;PF13517
k141_320773	deepbgc	0.1.0	deepbgc	k141_320773_165-1825.1	165	1825	1660	2	2	0	0.59739	antibacterial	0.86	0.07	0.17	0.26		0.00	0.09	0.07	0.36	0.21	0.05	0.30	k141_320773_k141_320773_1;k141_320773_k141_320773_2		PF08238;PF03358
k141_172645	deepbgc	0.1.0	deepbgc	k141_172645_33-2821.1	33	2821	2788	3	3	1	0.76140	antibacterial	0.78	0.03	0.21	0.14		0.00	0.22	0.24	0.32	0.10	0.01	0.11	k141_172645_k141_172645_1;k141_172645_k141_172645_2;k141_172645_k141_172645_3	PF00501	PF00912;PF03692;PF00501
k141_320798	deepbgc	0.1.0	deepbgc	k141_320798_43-1207.1	43	1207	1164	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_320798_k141_320798_1		PF07727
k141_430893	deepbgc	0.1.0	deepbgc	k141_430893_0-570.1	0	570	570	1	1	1	0.57945	antibacterial	0.58	0.09	0.37	0.17	Other	0.00	0.18	0.50	0.13	0.06	0.01	0.14	k141_430893_k141_430893_1	PF00155	PF00155
k141_354787	deepbgc	0.1.0	deepbgc	k141_354787_94-1738.1	94	1738	1644	1	1	0	0.59012	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_354787_k141_354787_1		PF07583
k141_392636	deepbgc	0.1.0	deepbgc	k141_392636_1-838.1	1	838	837	1	12	2	0.63196	cytotoxic	0.24	0.55	0.19	0.01	Other	0.02	0.04	0.51	0.04	0.08	0.00	0.32	k141_392636_k141_392636_1	PF08242;PF08241	PF02353;PF13489;PF13847;PF08241;PF08242;PF13649;PF12847;PF05175;PF01135;PF07021;PF01728;PF01209
k141_354802	deepbgc	0.1.0	deepbgc	k141_354802_299-1130.1	299	1130	831	1	2	0	0.62825	antibacterial	0.76	0.04	0.15	0.43	Polyketide	0.01	0.00	0.04	0.90	0.00	0.01	0.05	k141_354802_k141_354802_2		PF07690;PF05977
k141_430919	deepbgc	0.1.0	deepbgc	k141_430919_0-3569.1	0	3569	3569	3	4	0	0.70540	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.05	0.32	0.21	0.07	0.32	k141_430919_k141_430919_1;k141_430919_k141_430919_2;k141_430919_k141_430919_3		PF13229;PF00596;PF02952;PF07881
k141_209773	deepbgc	0.1.0	deepbgc	k141_209773_438-2064.1	438	2064	1626	2	2	0	0.64899	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_209773_k141_209773_2;k141_209773_k141_209773_3		PF01062;PF00211
k141_24141	deepbgc	0.1.0	deepbgc	k141_24141_433-1144.1	433	1144	711	1	1	0	0.53098	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_24141_k141_24141_2		PF04262
k141_98116	deepbgc	0.1.0	deepbgc	k141_98116_77-1145.1	77	1145	1068	1	4	1	0.55001	antibacterial	0.76	0.06	0.13	0.25	Saccharide	0.00	0.02	0.04	0.07	0.07	0.75	0.06	k141_98116_k141_98116_2	PF00534	PF00534;PF13692;PF13439;PF13579
k141_135932	deepbgc	0.1.0	deepbgc	k141_135932_1-1911.1	1	1911	1910	2	2	0	0.57664	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_135932_k141_135932_1;k141_135932_k141_135932_2		PF15902;PF03965
k141_24153	deepbgc	0.1.0	deepbgc	k141_24153_347-1085.1	347	1085	738	1	1	0	0.61801	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_24153_k141_24153_1		PF07596
k141_209792	deepbgc	0.1.0	deepbgc	k141_209792_1-2781.1	1	2781	2780	4	10	5	0.97155	antibacterial	0.56	0.09	0.20	0.22	Polyketide	0.00	0.21	0.21	0.55	0.01	0.00	0.16	k141_209792_k141_209792_1;k141_209792_k141_209792_2;k141_209792_k141_209792_3;k141_209792_k141_209792_4	PF08541;PF00108;PF00698;PF00109;PF08545	PF00109;PF10501;PF00550;PF08541;PF08545;PF00195;PF00108;PF08392;PF07451;PF00698
k141_245793	deepbgc	0.1.0	deepbgc	k141_245793_2-719.1	2	719	717	1	1	0	0.54951	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.32	0.22	0.03	0.32	k141_245793_k141_245793_1		PF00873
k141_24162	deepbgc	0.1.0	deepbgc	k141_24162_323-1004.1	323	1004	681	1	1	1	0.75376	antibacterial	0.83	0.06	0.15	0.25		0.00	0.09	0.07	0.26	0.16	0.07	0.44	k141_24162_k141_24162_1	PF01593	PF01593
k141_135944	deepbgc	0.1.0	deepbgc	k141_135944_2426-3278.1	2426	3278	852	1	1	0	0.52636	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.38	0.19	0.03	0.29	k141_135944_k141_135944_5		PF00920
k141_320864	deepbgc	0.1.0	deepbgc	k141_320864_66-1269.1	66	1269	1203	1	2	0	0.53177	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_320864_k141_320864_1		PF13360;PF13570
k141_135950	deepbgc	0.1.0	deepbgc	k141_135950_401-1046.1	401	1046	645	1	1	1	0.58083	antibacterial	0.80	0.06	0.16	0.32		0.00	0.09	0.08	0.33	0.20	0.03	0.32	k141_135950_k141_135950_2	PF02803	PF02803
k141_280854	deepbgc	0.1.0	deepbgc	k141_280854_418-1096.1	418	1096	678	1	1	0	0.60665	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_280854_k141_280854_2		PF12006
k141_320870	deepbgc	0.1.0	deepbgc	k141_320870_2-1310.1	2	1310	1308	1	1	0	0.57358	antibacterial	0.83	0.06	0.16	0.31		0.00	0.10	0.07	0.33	0.21	0.02	0.31	k141_320870_k141_320870_1		PF13231
k141_172735	deepbgc	0.1.0	deepbgc	k141_172735_475-1360.1	475	1360	885	1	1	1	0.54416	antibacterial	0.89	0.06	0.16	0.23		0.00	0.03	0.29	0.12	0.39	0.01	0.18	k141_172735_k141_172735_2	PF04055	PF04055
k141_24187	deepbgc	0.1.0	deepbgc	k141_24187_143-899.1	143	899	756	1	5	3	0.52830	antibacterial	0.75	0.04	0.17	0.09		0.02	0.02	0.01	0.09	0.37	0.04	0.46	k141_24187_k141_24187_1	PF08659;PF02737;PF00106	PF13561;PF00106;PF08659;PF02558;PF02737
k141_98158	deepbgc	0.1.0	deepbgc	k141_98158_23-629.1	23	629	606	1	6	2	0.70211		0.42	0.37	0.21	0.04		0.01	0.00	0.40	0.05	0.24	0.00	0.30	k141_98158_k141_98158_1	PF08242;PF08241	PF13847;PF13489;PF08241;PF01209;PF08242;PF13649
k141_430985	deepbgc	0.1.0	deepbgc	k141_430985_575-1190.1	575	1190	615	1	1	0	0.57069	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_430985_k141_430985_2		PF13852
k141_392715	deepbgc	0.1.0	deepbgc	k141_392715_247-1138.1	247	1138	891	1	1	0	0.51371	antibacterial	0.86	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_392715_k141_392715_1		PF02554
k141_98166	deepbgc	0.1.0	deepbgc	k141_98166_163-946.1	163	946	783	1	5	2	0.74342		0.41	0.33	0.21	0.05		0.04	0.01	0.33	0.03	0.38	0.00	0.21	k141_98166_k141_98166_2	PF08242;PF08241	PF01209;PF13649;PF08241;PF08242;PF13847
